
SA

𒊓

|SA.HI×ŠE.KAK|

𒊓𒄵𒆕

SAG

𒊕

|SAG.AN|

𒊕𒀭

|SAG.DUN₃|

𒊕𒂅

|SAG.EZEN|

𒊕𒂡

|SAG.HUB₂.DU|

𒊕𒄸𒁺

|SAG.LAL.SAL|

𒊕𒇲𒊩

|SAG.PA.LAGAB|

𒊕𒉺𒆸

|SAG.SAL|

𒊕𒊩

|SAG×A|

𒊖

|SAG×DU|

𒊗

|SAG×DUB|

𒊘

|SAG×EN|

𒔮

|SAG×GAR|

|SAG×HA|

𒊙

|SAG×IG|

|SAG×IGI|

|SAG×IGI@g|

𒎖

|SAG×KAK|

𒊚

|SAG×KAK.GABA|

𒊚𒃮

|SAG×KU|

|SAG×KUR|

𒊛

|SAG×LAM|

|SAG×LUM|

𒊜

|SAG×MAŠ|

|SAG×MI|

𒊝

|SAG×MIN|

|SAG×NI|

|SAG×NI.BU|

X𒁍

|SAG×NI.ME|

X𒈨

|SAG×NUN|

𒊞

|SAG×PAP|

|SAG×SAL|

𒊟

|SAG×SAR|

|SAG×ŠID|

𒊠

|SAG×TAK₄|

𒔰

|SAG×TAK₄@f|

𒔹

|SAG×U₂|

𒊢

|SAG×UB|

𒊣

|SAG×UM|

𒊤

|SAG×UR|

𒊥

|SAG×UŠ|

𒊦

|SAG×X|

|SAG×ZA|

|SAG&SAG|

𒊧

SAG@g

𒊨

|SAG@g×AŠ@t|

󰁠

|SAG@g×HA|

𒔭

|SAG@g×MIN|

SAG@n

𒊔

SAG@n@g

󰁐

SAL

𒊩

|SAL.AL|

𒊩𒀠

|SAL.ANŠE|

𒊩𒀲

|SAL.AŠ₂|

𒊩𒀾

|SAL.AŠ₂.GAR₃|

𒊩𒀾𒃼

|SAL.BAR|

𒊩𒁇

|SAL.EN|

𒊩𒂗

|SAL.EŠ₂|

𒊩𒂠

|SAL.GA₂×PA|

𒊩𒃢

|SAL.HU.BA|

𒊩𒄷𒁀

|SAL.HUB₂|

𒊩𒄸

|SAL.HUB₂×UD|

𒊩𒄽

|SAL.KAB|

𒊩𒆏

|SAL.KU|

𒎐

|SAL.KUR|

𒊩𒆳

|SAL.KUŠU₂|

𒊩𒆵

|SAL.LA|

𒊩𒆷

|SAL.LAGAB|

𒊩𒆸

|SAL.LAGAB×(GUD&GUD)|

𒊩𒇇

|SAL.LAGAR|

𒊩𒇬

|SAL.MA|

𒊩𒈠

|SAL.ME|

𒊩𒈨

|SAL.ME.HUB₂|

𒊩𒈨𒄸

|SAL.SAL.DAM|

𒊩𒊩𒁮

|SAL.SIK₂|

𒊩𒋠

|SAL.TAB.KUN|

𒊩𒋰𒆲

|SAL.TAK₄|

𒊩𒋺

|SAL.TUG₂|

𒎏

|SAL.TUG₂.BAHAR₂|

𒎏𒁃

