
LA

𒆷

|LA×KUR|

LA@n

LA₂@t

LAGAB

𒆸

|4×LAGAB|

𒇫

|LAGAB.LAGAB|

𒆸𒆸

|LAGAB.SAG@g|

𒆸𒊨

|LAGAB.U.KAK|

𒆸𒌋𒆕

|LAGAB×A|

𒆹

|LAGAB×(A.DA.HA)|

𒆺

|LAGAB×(A.GAR)|

𒆻

|LAGAB×(A.LAL)|

𒆼

|LAGAB×A.LUM|

𒆹𒈝

|LAGAB×A.TAR|

𒆹𒋻

|LAGAB×AL|

𒆽

|LAGAB×AN|

𒆾

|LAGAB×AŠ|

|LAGAB×AŠ@c|

|LAGAB×AŠ@t|

𒇕

|LAGAB×AŠ@z|

𒆿

|LAGAB×AŠ₂|

|LAGAB×BAD|

𒇀

|LAGAB×(BAD&BAD)|

|LAGAB×BAR|

|LAGAB×BI|

𒇁

|LAGAB×DAR|

𒇂

|LAGAB×(DIŠ.BAD&BAD)|

|LAGAB×EN|

𒇃

|LAGAB×GA|

𒇄

|LAGAB×GAL|

|LAGAB×GAN₂|

|LAGAB×GAR|

𒇅

|LAGAB×GI|

𒎈

|LAGAB×GUD|

𒇆

|LAGAB×GUD.LU.HI.A|

𒇆𒇻𒄭𒀀

|LAGAB×(GUD&GUD)|

𒇇

|LAGAB×(GUD&GUD).A|

𒇇𒀀

|LAGAB×(GUD&GUD)+HUL₂|

𒇇𒄾

|LAGAB×GUR|

|LAGAB×HA|

𒇈

|LAGAB×HAL|

𒇉

|LAGAB×HAL.A|

𒇉𒀀

|LAGAB×HI×NUN|

𒇊

|LAGAB×IGI|

|LAGAB×IGI@g|

𒇋

|LAGAB×IM|

𒇌

|LAGAB×(IM.HA)|

𒇍

|LAGAB×(IM.LU)|

𒇎

|LAGAB×KALAM@g|

|LAGAB×KI|

𒇏

|LAGAB×KIN|

𒇐

|LAGAB×KU₃|

𒇑

|LAGAB×KUL|

𒇒

|LAGAB×(KUL.HI.A)|

𒇓

|LAGAB×LAGAB|

𒇔

|LAGAB×LAGAR|

|LAGAB×LU|

𒇖

|LAGAB×LUL|

𒇗

|LAGAB×(ME.EN)|

𒇙

|LAGAB×MUŠ|

𒇚

|LAGAB×NE|

𒇛

|LAGAB×PAP|

|LAGAB×(SAL.TUG₂)|

|LAGAB×SI|

|LAGAB×SUM|

𒇡

